bvid,title,length,category,topic,season,created,play,status,video,text,url
BV16t4y1W7eR,黄金、k金铂金区别在哪儿？不会不知道吧？,02:56,05_金属首饰与佩戴,05_金属首饰与佩戴,,1653392380,5381,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV16t4y1W7eR
BV1W5411X7BB,为什么钻戒是结婚标配？看完偏不买钻石！,05:00,01_钻石,01_钻石,,1653117858,5366,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1W5411X7BB
BV16Y4y1t7B1,刷到别着急走，要是没见过这种珠宝工艺还敢说自己是珠宝迷吗？,02:33,05_金属首饰与佩戴,05_金属首饰与佩戴,,1652948597,3344,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV16Y4y1t7B1
BV1t34y1E73v,我跟别人说一万块能买到钻石 红宝石 蓝宝石 祖母绿 金绿宝石…他们都不信？？,05:19,01_钻石,01_钻石,,1652785870,20585,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1t34y1E73v
BV1qS4y1b7Y6,现在这些产地的宝石你爱理不理，指不定以后咱高攀不起！,02:33,02_彩色宝石,02_彩色宝石,,1652524395,5153,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1qS4y1b7Y6
BV1Ja411J7Cu,稳赚不赔？？直面钻石价格问题 按需购买最现实,02:40,01_钻石,01_钻石,,1652433498,4594,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1Ja411J7Cu
BV1uY4y1r7sB,惊了！头一次听说珠宝行业还有这等操作！,05:04,08_行业与商业,08_行业与商业,,1652270709,3464,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1uY4y1r7sB
BV1xZ4y1a7oj,收藏提醒！一眼万年的月光石科普来啦！,04:28,02_彩色宝石,02_彩色宝石,,1652189972,16348,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1xZ4y1a7oj
BV15R4y1N7BA,高价买的手镯断了怎么办？用这些方法可以修,03:16,05_金属首饰与佩戴,05_金属首饰与佩戴,,1651926679,2925,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV15R4y1N7BA
BV1R3411P79x,蓝宝平替？这颗高性价比彩色宝石你认识吗？,05:33,02_彩色宝石,02_彩色宝石,,1651754268,16856,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1R3411P79x
BV13r4y187Aq,碧玺价格变化，哪一个让你瞠目结舌后悔没囤,03:10,02_彩色宝石,02_彩色宝石,,1651456800,13841,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV13r4y187Aq
BV1Nr4y1n7U4,突击检查，花里胡哨的碧玺你认识几种？,01:06,02_彩色宝石,02_彩色宝石,,1651234607,5310,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Nr4y1n7U4
BV12i4y1m7zr,普通人买珠宝心理，宝石到底保不保值？,03:54,02_彩色宝石,02_彩色宝石,,1651056522,7164,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV12i4y1m7zr
BV1Ta411e7fJ,黄金保不保值？看完可能会颠覆你的认知,02:50,05_金属首饰与佩戴,05_金属首饰与佩戴,,1650891566,26381,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1Ta411e7fJ
BV1A34y1e76k,比钻石还闪的宝石，看一眼口水忍不住哗啦哗啦地流…,02:31,01_钻石,01_钻石,,1650536425,26351,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1A34y1e76k
BV1Ju411y7kZ,除了祖母绿、海蓝宝、粉摩根，这个家族还有一种宝石值得你关注！,02:53,02_彩色宝石,02_彩色宝石,,1650448209,5195,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Ju411y7kZ
BV13Z4y117L7,男生该怎么选择珠宝？看完这期做人群中最靓的仔,05:07,07_行情与选购,07_行情与选购,,1650342814,5392,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV13Z4y117L7
BV1H3411T7LF,当你看透珠宝工艺里的门道，手里的大钻戒还香吗？,04:25,01_钻石,01_钻石,,1650105559,5103,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1H3411T7LF
BV1o44y1V71h,谁能拒绝欧泊的颜值？这个夏天你想要的颜色它都有！,03:32,02_彩色宝石,02_彩色宝石,,1649947354,23671,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1o44y1V71h
BV1EB4y1U7i6,几百元就能买到的祖母绿长什么样？,00:54,02_彩色宝石,02_彩色宝石,,1649763811,4358,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1EB4y1U7i6
BV1B34y1x7dV,为什么有烧和无烧蓝宝石价格差距那么大？,01:56,02_彩色宝石,02_彩色宝石,,1649677028,12338,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1B34y1x7dV
BV1AA4y197wH,这期大手笔！家里有矿才能拍？！带你一次性认识几十种矿标！,02:23,02_彩色宝石,02_彩色宝石,,1649502854,12313,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1AA4y197wH
BV1f3411H77o,买珠宝需要做什么攻略，光看这一篇就够了！,02:09,07_行情与选购,07_行情与选购,,1649336409,2783,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV1f3411H77o
BV1tq4y1a7rc,掌握这份秘籍 你离彩钻收藏家也不远了！,01:56,01_钻石,01_钻石,,1649250714,7532,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1tq4y1a7rc
BV1Dq4y1h75v,祖母绿产地只认哥伦比亚？还有这个宝藏产地你不知道！,03:44,02_彩色宝石,02_彩色宝石,,1648900979,6634,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Dq4y1h75v
BV1dZ4y1m72n,你的珠宝首饰保养对了吗？收藏起来用得到,04:15,05_金属首饰与佩戴,05_金属首饰与佩戴,,1648784626,3353,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1dZ4y1m72n
BV18L411A7s4,什么是奶钻？证书无体现需要怎么看,04:19,01_钻石,01_钻石,,1648558095,9636,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV18L411A7s4
BV1aL4y177Mr,宝石的切工有多重要？让改切后的宝石告诉你,03:23,02_彩色宝石,02_彩色宝石,,1648437895,72229,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1aL4y177Mr
BV1iZ4y1B7zR,珠宝“等等党”会胜利吗？等等就能等到好物好价吗？,03:33,07_行情与选购,07_行情与选购,,1648203428,3173,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV1iZ4y1B7zR
BV1T34y147sm,宝石中常说的“火彩”到底是？,02:55,02_彩色宝石,02_彩色宝石,,1648036193,16086,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1T34y147sm
BV1hb4y1p7W3,贵族都爱戴的宝石各有千秋，祖母绿凭什么站金字塔尖？,02:02,02_彩色宝石,02_彩色宝石,,1647686340,13149,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1hb4y1p7W3
BV1T3411s7Ja,说祖母绿是最显白的宝石没有之一大家没意见吧,01:10,02_彩色宝石,02_彩色宝石,,1647604608,9670,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1T3411s7Ja
BV1YF411s7NT,祖母绿小知识 这么冷门不会有人也知道吧？,01:01,02_彩色宝石,02_彩色宝石,,1647514018,9540,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1YF411s7NT
BV1ES4y1D7xk,为什么越来越多人喜欢异形钻？价格便宜戴得漂亮！,02:11,01_钻石,01_钻石,,1647336886,7185,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1ES4y1D7xk
BV1XR4y1G7Ae,珠宝骗 局千千万 旅游景点占一半,04:02,06_鉴定与避坑,06_鉴定与避坑,,1647084120,5084,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/06_鉴定与避坑,,https://www.bilibili.com/video/BV1XR4y1G7Ae
BV1SS4y137jt,将浪漫拉满的摩根石 美貌与性价比一个不落,03:34,07_行情与选购,07_行情与选购,,1646986934,13196,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV1SS4y137jt
BV1qu411B7q3,一分钟看懂钻石颜色 小白也能不被坑！,03:27,01_钻石,01_钻石,,1646825644,14313,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1qu411B7q3
BV1KZ4y1r7ji,什么宝石又大又酷又便宜还低调？看这儿,02:28,02_彩色宝石,02_彩色宝石,,1646655896,16711,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1KZ4y1r7ji
BV1sa411h7NW,三分钟学会鉴定宝石，蕞后一种方式快准狠,03:18,02_彩色宝石,02_彩色宝石,,1646394559,6149,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1sa411h7NW
BV1cU4y1f7TU,河南合成钻石4条外行看不懂的玄机，全解密,05:12,01_钻石,01_钻石,,1646312794,19902,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1cU4y1f7TU
BV1UT4y1Q7n3,人间小太阳芬达石 究竟靠什么成为时尚焦点,04:26,02_彩色宝石,02_彩色宝石,,1646216203,758401,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1UT4y1Q7n3
BV1Mu411Q7je,干货|买钻戒前必看！早晚用的到！不走弯路,03:56,01_钻石,01_钻石,,1646041641,18695,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1Mu411Q7je
BV1x3411j7iU,备婚必看！不知道如何挑选结婚饰品？我教你,04:03,05_金属首饰与佩戴,05_金属首饰与佩戴,,1645856543,10487,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1x3411j7iU
BV1FL411T73F,俄乌事件，珠宝行业大涨！竟然因为这个,02:04,08_行业与商业,08_行业与商业,,1645707403,2258,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1FL411T73F
BV1VY411G7dW,去不了日本赏樱，就来看一样美的樱花粉尖晶,03:02,02_彩色宝石,02_彩色宝石,,1645606839,51253,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1VY411G7dW
BV1Uq4y1t7CA,钻石涨疯了！涨幅超过50%，手把手教你选钻石,02:40,01_钻石,01_钻石,,1645499224,3292,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1Uq4y1t7CA
BV1qb4y147kG,长得贵，买不起？紫色尖晶打破你的固有印象,03:14,02_彩色宝石,02_彩色宝石,,1645264757,120358,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1qb4y147kG
BV1hR4y1V7U1,这些浪漫到骨子里的宝石，太“撩”了！,04:34,02_彩色宝石,02_彩色宝石,,1645152373,8198,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1hR4y1V7U1
BV1hr4y167MW,分分钟带你了解蓝宝石颜色的奥秘！,05:18,02_彩色宝石,02_彩色宝石,,1645011333,7560,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1hr4y167MW
BV1MZ4y1d7ec,祖母绿凭什么立足珠宝圈？,01:58,02_彩色宝石,02_彩色宝石,,1644838328,4829,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1MZ4y1d7ec
BV1jq4y187gX,祖 母 绿 切 工 知 多 少,02:19,02_彩色宝石,02_彩色宝石,,1644657084,3284,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1jq4y187gX
BV1N34y117f8,祖母绿越绿越值钱？可别被忽悠！看完再挑】,02:15,02_彩色宝石,02_彩色宝石,,1644579593,5576,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1N34y117f8
BV1ZS4y1G7Gi,行内人才知道的钻石价格内幕，快来了解一下！,04:53,01_钻石,01_钻石,,1644379717,2897,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1ZS4y1G7Gi
BV11b4y1j76F,商场珠宝店赚钱吗？珠宝卖的贵 钱被谁赚了？,04:50,08_行业与商业,08_行业与商业,,1644224155,5492,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV11b4y1j76F
BV1uq4y1b7WT,远离忽悠！超简单的钻石鉴别方法,03:24,01_钻石,01_钻石,,1644061583,13309,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1uq4y1b7WT
BV1h34y127fj,蓝宝石只有蓝色？这颗蓝宝石你认识吗？,05:53,02_彩色宝石,02_彩色宝石,,1643815196,14575,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1h34y127fj
BV17q4y1w7Ea,谁能拒绝“金钱豹系”宝石呢？拥有就会豹！,03:58,02_彩色宝石,02_彩色宝石,,1643197436,3891,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV17q4y1w7Ea
BV1HR4y1u7cX,坦白局，只看到钻 石涨价？来补课！,04:36,01_钻石,01_钻石,,1643112041,2182,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1HR4y1u7cX
BV1CR4y1M7M4,大克拉钻石怎么买？真的是越大越好吗？,04:38,01_钻石,01_钻石,,1642680704,3067,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1CR4y1M7M4
BV1rq4y1k7LV,震惊！2022年了 还有人在吃金箔？,02:09,11_其他,11_其他,,1642415596,10784,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/11_其他,,https://www.bilibili.com/video/BV1rq4y1k7LV
BV1r34y1B7SS,快过年了，回家相亲这么戴准上岸！,03:09,05_金属首饰与佩戴,05_金属首饰与佩戴,,1642220643,3010,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1r34y1B7SS
BV1Vr4y1i7eZ,三分钟让你省下大几千 高性价比绿色宝石选它,03:24,02_彩色宝石,02_彩色宝石,,1642085468,20414,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Vr4y1i7eZ
BV14r4y1v7Eu,来了来了，七到十二月生辰石也安排上了,06:13,【合集】生辰石,11_其他,生辰石,1641993676,35771,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】生辰石,,https://www.bilibili.com/video/BV14r4y1v7Eu
BV1s44y157GC,酱油贵过鸡？ 比主石更贵的镶嵌值得么？,04:33,05_金属首饰与佩戴,05_金属首饰与佩戴,,1641822548,9017,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1s44y157GC
BV1dD4y1F7F7,珠宝定制靠谱吗？十年从业经验替你解答,05:29,05_金属首饰与佩戴,05_金属首饰与佩戴,,1641551384,7140,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1dD4y1F7F7
BV1oP4y177AN,来晚啦，一到六月生辰石购买指南！！,07:07,【合集】生辰石,07_行情与选购,生辰石,1641385577,59739,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】生辰石,,https://www.bilibili.com/video/BV1oP4y177AN
BV15u411U7CW,这种灰不溜秋的宝石还有人争先恐后去买？,05:02,02_彩色宝石,02_彩色宝石,,1641265924,32764,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV15u411U7CW
BV1Pq4y127hR,天然钻石的“身份证”，哪家更权威专业呢？,04:48,01_钻石,01_钻石,,1640949541,1517,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1Pq4y127hR
BV1L34y1z7q6,本命年宝石分享！轻而易举拿捏新年氛围感！,03:04,02_彩色宝石,02_彩色宝石,,1640870060,2858,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1L34y1z7q6
BV1bu411S7bA,同是宝石，为什么你那么贵！！盘点那些超出价值体系的宝石，没有对比就没有伤害,04:35,02_彩色宝石,02_彩色宝石,,1640603615,10327,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1bu411S7bA
BV1Nq4y1m7NQ,禁止盲目跟风！！市场大热的绝地武士尖晶石真的是你想要的吗？,04:04,02_彩色宝石,02_彩色宝石,,1640417767,27351,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Nq4y1m7NQ
BV1JZ4y1X74r,宝石优化&处理大盘点，你踩过哪些坑？,04:31,02_彩色宝石,02_彩色宝石,,1640258866,3883,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1JZ4y1X74r
BV15F41167Xu,宝石还能自带忍术？揭秘那些猫眼、变彩、星光宝石的神奇之处,02:40,02_彩色宝石,02_彩色宝石,,1640004555,14618,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV15F41167Xu
BV1pL411j7NG,几百公斤的原石真的存在吗？从斯里兰卡的巨大蓝宝石说起,04:10,02_彩色宝石,02_彩色宝石,,1639741135,15764,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1pL411j7NG
BV15U4y1K7Ka,“长春花蓝”的宝石可以有多美？2022年流行色宝石大盘点！,05:01,02_彩色宝石,02_彩色宝石,,1639294875,28978,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV15U4y1K7Ka
BV15h411x7ZL,先卷一步！新年炸场宝石预定！,04:58,02_彩色宝石,02_彩色宝石,,1639056321,24401,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV15h411x7ZL
BV1Dh411s7vn,来看看大自然那些美丽的“光”,04:51,11_其他,11_其他,,1638592792,39042,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/11_其他,,https://www.bilibili.com/video/BV1Dh411s7vn
BV1f44y1Y7M1,这些宝石没人能拒绝！教你选礼物如何买对不买贵！25-35周年纪念礼,03:28,02_彩色宝石,02_彩色宝石,,1638444519,2553,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1f44y1Y7M1
BV12q4y1B7gf,行业大揭秘！！珠宝行业不为人知的另一面,08:50,06_鉴定与避坑,06_鉴定与避坑,,1638018348,28474,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/06_鉴定与避坑,,https://www.bilibili.com/video/BV12q4y1B7gf
BV1rR4y1x7gB,几毛钱就能买红宝石？?,05:02,02_彩色宝石,02_彩色宝石,,1637898404,16124,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1rR4y1x7gB
BV16h411s7dE,揭秘！！钻石行业到底有多暴利！！,06:29,01_钻石,01_钻石,,1637813695,25832,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV16h411s7dE
BV1pS4y1R7tY,来啦，十二月生辰石安排上！--绿松石/锆石,01:33,【合集】生辰石,02_彩色宝石,生辰石,1637665031,3606,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】生辰石,,https://www.bilibili.com/video/BV1pS4y1R7tY
BV1VS4y1R7wp,来晚啦，十一月生辰石--托帕石，这期真不贵！！,00:43,02_彩色宝石,02_彩色宝石,,1637320713,16793,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1VS4y1R7wp
BV1QP4y157ye,这些宝石没人能拒绝！教你选礼物如何买对不买贵（续集）,03:11,02_彩色宝石,02_彩色宝石,,1636799742,6372,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1QP4y157ye
BV18b4y1t7z6,低价买钻戒！捡漏还是套路？是发现财富密码了吗？,02:43,【合集】贵点的钻石和便宜点的钻石，到底有什么区别？,01_钻石,合集·贵点的钻石和便宜点的钻石，到底有什么区别？,1636726584,3085,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】贵点的钻石和便宜点的钻石，到底有什么区别？,,https://www.bilibili.com/video/BV18b4y1t7z6
BV1kr4y1r7NU,这些宝石没人能拒绝！教你选礼物如何买对不买贵！,04:08,02_彩色宝石,02_彩色宝石,,1636710007,23908,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1kr4y1r7NU
BV1Dh411t7rW,钻戒该买多大的？点进来不吃亏,03:32,【合集】贵点的钻石和便宜点的钻石，到底有什么区别？,01_钻石,合集·贵点的钻石和便宜点的钻石，到底有什么区别？,1636628567,7529,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】贵点的钻石和便宜点的钻石，到底有什么区别？,,https://www.bilibili.com/video/BV1Dh411t7rW
BV1B34y1Z7qz,花最少的钱，买最大的钻戒，坚决不花冤枉钱I十几年销售经验分享,02:29,【合集】贵点的钻石和便宜点的钻石，到底有什么区别？,01_钻石,合集·贵点的钻石和便宜点的钻石，到底有什么区别？,1636620762,3225,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】贵点的钻石和便宜点的钻石，到底有什么区别？,,https://www.bilibili.com/video/BV1B34y1Z7qz
BV1Gq4y1k7Kq,贵点的钻石和便宜点的钻石，到底有什么区别？,03:53,【合集】贵点的钻石和便宜点的钻石，到底有什么区别？,01_钻石,合集·贵点的钻石和便宜点的钻石，到底有什么区别？,1636605192,8541,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】贵点的钻石和便宜点的钻石，到底有什么区别？,,https://www.bilibili.com/video/BV1Gq4y1k7Kq
BV1sf4y1T7uY,钻石闪和不闪，主要看哪里？？,04:56,【合集】贵点的钻石和便宜点的钻石，到底有什么区别？,01_钻石,合集·贵点的钻石和便宜点的钻石，到底有什么区别？,1636540099,5623,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】贵点的钻石和便宜点的钻石，到底有什么区别？,,https://www.bilibili.com/video/BV1sf4y1T7uY
BV15T4y197P5,2021.11.5️我们九周年啦,02:04,09_品牌新品与动态,09_品牌新品与动态,,1636464653,13232,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/09_品牌新品与动态,,https://www.bilibili.com/video/BV15T4y197P5
BV1Lf4y1T7CF,我整理了实验室里合成钻石的内幕...,03:10,【合集】钻石购买攻略合集,01_钻石,钻石购买攻略合集,1636125685,15312,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】钻石购买攻略合集,,https://www.bilibili.com/video/BV1Lf4y1T7CF
BV1FU4y1g769,买宝石不懂这一点，白白损失十几万,02:47,02_彩色宝石,02_彩色宝石,,1635941524,23821,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1FU4y1g769
BV1zq4y1R7vt,实验室如何判定它的产地？,03:33,06_鉴定与避坑,06_鉴定与避坑,,1635734751,1550,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/06_鉴定与避坑,,https://www.bilibili.com/video/BV1zq4y1R7vt
BV1zU4y1u75T,做了十几年珠宝商，竟然喜欢这种宝石？,03:37,02_彩色宝石,02_彩色宝石,,1635517437,5557,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1zU4y1u75T
BV1KL411379y,买宝石这点不注意，瞬间亏了几十万~,04:08,02_彩色宝石,02_彩色宝石,,1635071721,10368,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1KL411379y
BV1XL411G7s2,不是吧不是吧，现在还有人追着要买无油祖母绿？,02:55,02_彩色宝石,02_彩色宝石,,1634907970,9892,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1XL411G7s2
BV17b4y1h7e3,宝石整容是怎么回事?你会选择加热过的宝石吗？,02:38,02_彩色宝石,02_彩色宝石,,1634783664,11946,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV17b4y1h7e3
